"Designer ID","Linesheet ID","Linesheet Name","Linesheet Code","Collection Styles Comment","Start Ship Date","End Ship Date","Minimum Delivery Window (in Days)","Season Year ID","Season Name","Season Year","Season Code","Joor Style ID","Style Number","Style Name",Identifier,"Style Order","Fabrication ID",Fabrication,"Fabrication Code","Silhouette ID",Silhouette,"Silhouette Code",Materials,Description,"Heel Height","Source Of Materials","Contains Fur?","Best Seller","Size ID","Size Name","Size Code","Size Active?","Size Description","Size Order","Sizes Run","Casepack Multiplier","Casepack ID","Model Height",Measurements,"Country Of Origin","Minimum Style Quantity",Label,"Label Value","Style Color ID","Color Name","Color Code","Style Color Order","Minimum Style Color Quantity","Style Color Comment","Style Price ID_1","Price Type ID_1","Wholesale Currency_1","Price Type Label_1","Wholesale Price_1","Retail Currency_1","Suggested Retail Price_1",UPC,Gender,Category1,Category2,"Division ID","Division Name","Division Code","Style Image ID_1","Style Image Filename_1","Style Image URL_1","Style Image ID_2","Style Image Filename_2","Style Image URL_2","Style Image ID_3","Style Image Filename_3","Style Image URL_3","Style Image ID_4","Style Image Filename_4","Style Image URL_4","Style Image ID_5","Style Image Filename_5","Style Image URL_5","Style Image ID_6","Style Image Filename_6","Style Image URL_6","Style Image ID_7","Style Image Filename_7","Style Image URL_7","Style Image ID_8","Style Image Filename_8","Style Image URL_8","Style Image ID_9","Style Image Filename_9","Style Image URL_9","Style Image ID_10","Style Image Filename_10","Style Image URL_10","Style Image ID_11","Style Image Filename_11","Style Image URL_11","Style Image ID_12","Style Image Filename_12","Style Image URL_12","Style Image ID_13","Style Image Filename_13","Style Image URL_13","Style Image ID_14","Style Image Filename_14","Style Image URL_14","Style Color Image ID","Swatch ID","Swatch Filename","Swatch URL","Style Badge ID","Badge ID","Badge Name"
72877,1132931,"SH OCTOBER HIGH SUMMER 26",H26,,2026-10-01,2026-10-31,,332508,"High Summer",2026,H26,21915769,H26-22258,"KAIDA TOP",H26-22258,1,,,,,,,"70%VISCOSE 30%POLY",,,,,N,131800971,4,4,X,4,1,1,,,,,AU,,,,107627232,WHITE,,0,0,,118184099,6413,AUD,AUD,81.82,AUD,180.00,9339433962540,Womens,Apparel,Tops,,,,731601992,"H26-22258_KAIDA TOP_WHITE.jpg","https://cdn.jooraccess.com/img/uploads/accounts/72877/images/H26-22258_KAIDA TOP_WHITE.jpg",731597435,zEGIMOPTTNupuM1Bjt9mHg_H26-22258_KAIDA_TOP_WHITE_1.jpg,https://cdn.jooraccess.com/img/uploads/accounts/72877/images/zEGIMOPTTNupuM1Bjt9mHg_H26-22258_KAIDA_TOP_WHITE_1.jpg,732212979,"H26-22258_KAIDA TOP_WHITE (1).jpg","https://cdn.jooraccess.com/img/uploads/accounts/72877/images/H26-22258_KAIDA TOP_WHITE (1).jpg",732212981,"H26-22258_KAIDA TOP_WHITE_2.jpg","https://cdn.jooraccess.com/img/uploads/accounts/72877/images/H26-22258_KAIDA TOP_WHITE_2.jpg",732212978,"H26-22258_KAIDA TOP_WHITE_3.jpg","https://cdn.jooraccess.com/img/uploads/accounts/72877/images/H26-22258_KAIDA TOP_WHITE_3.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,731089013,tzjzIPN8RPa0zwy7MI01gg_WHITE_swatch.png,https://cdn.jooraccess.com/img/uploads/accounts/72877/images/tzjzIPN8RPa0zwy7MI01gg_WHITE_swatch.png,,,
72877,1132931,"SH OCTOBER HIGH SUMMER 26",H26,,2026-10-01,2026-10-31,,332508,"High Summer",2026,H26,21915769,H26-22258,"KAIDA TOP",H26-22258,1,,,,,,,"70%VISCOSE 30%POLY",,,,,N,131800972,6,6,X,6,2,1,,,,,AU,,,,107627232,WHITE,,0,0,,118184099,6413,AUD,AUD,81.82,AUD,180.00,9339433962557,Womens,Apparel,Tops,,,,731601992,"H26-22258_KAIDA TOP_WHITE.jpg","https://cdn.jooraccess.com/img/uploads/accounts/72877/images/H26-22258_KAIDA TOP_WHITE.jpg",731597435,zEGIMOPTTNupuM1Bjt9mHg_H26-22258_KAIDA_TOP_WHITE_1.jpg,https://cdn.jooraccess.com/img/uploads/accounts/72877/images/zEGIMOPTTNupuM1Bjt9mHg_H26-22258_KAIDA_TOP_WHITE_1.jpg,732212979,"H26-22258_KAIDA TOP_WHITE (1).jpg","https://cdn.jooraccess.com/img/uploads/accounts/72877/images/H26-22258_KAIDA TOP_WHITE (1).jpg",732212981,"H26-22258_KAIDA TOP_WHITE_2.jpg","https://cdn.jooraccess.com/img/uploads/accounts/72877/images/H26-22258_KAIDA TOP_WHITE_2.jpg",732212978,"H26-22258_KAIDA TOP_WHITE_3.jpg","https://cdn.jooraccess.com/img/uploads/accounts/72877/images/H26-22258_KAIDA TOP_WHITE_3.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,731089013,tzjzIPN8RPa0zwy7MI01gg_WHITE_swatch.png,https://cdn.jooraccess.com/img/uploads/accounts/72877/images/tzjzIPN8RPa0zwy7MI01gg_WHITE_swatch.png,,,
72877,1132931,"SH OCTOBER HIGH SUMMER 26",H26,,2026-10-01,2026-10-31,,332508,"High Summer",2026,H26,21915769,H26-22258,"KAIDA TOP",H26-22258,1,,,,,,,"70%VISCOSE 30%POLY",,,,,N,131800973,8,8,X,8,3,1,,,,,AU,,,,107627232,WHITE,,0,0,,118184099,6413,AUD,AUD,81.82,AUD,180.00,9339433962564,Womens,Apparel,Tops,,,,731601992,"H26-22258_KAIDA TOP_WHITE.jpg","https://cdn.jooraccess.com/img/uploads/accounts/72877/images/H26-22258_KAIDA TOP_WHITE.jpg",731597435,zEGIMOPTTNupuM1Bjt9mHg_H26-22258_KAIDA_TOP_WHITE_1.jpg,https://cdn.jooraccess.com/img/uploads/accounts/72877/images/zEGIMOPTTNupuM1Bjt9mHg_H26-22258_KAIDA_TOP_WHITE_1.jpg,732212979,"H26-22258_KAIDA TOP_WHITE (1).jpg","https://cdn.jooraccess.com/img/uploads/accounts/72877/images/H26-22258_KAIDA TOP_WHITE (1).jpg",732212981,"H26-22258_KAIDA TOP_WHITE_2.jpg","https://cdn.jooraccess.com/img/uploads/accounts/72877/images/H26-22258_KAIDA TOP_WHITE_2.jpg",732212978,"H26-22258_KAIDA TOP_WHITE_3.jpg","https://cdn.jooraccess.com/img/uploads/accounts/72877/images/H26-22258_KAIDA TOP_WHITE_3.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,731089013,tzjzIPN8RPa0zwy7MI01gg_WHITE_swatch.png,https://cdn.jooraccess.com/img/uploads/accounts/72877/images/tzjzIPN8RPa0zwy7MI01gg_WHITE_swatch.png,,,
72877,1132931,"SH OCTOBER HIGH SUMMER 26",H26,,2026-10-01,2026-10-31,,332508,"High Summer",2026,H26,21915769,H26-22258,"KAIDA TOP",H26-22258,1,,,,,,,"70%VISCOSE 30%POLY",,,,,N,131800974,10,10,X,10,4,1,,,,,AU,,,,107627232,WHITE,,0,0,,118184099,6413,AUD,AUD,81.82,AUD,180.00,9339433962571,Womens,Apparel,Tops,,,,731601992,"H26-22258_KAIDA TOP_WHITE.jpg","https://cdn.jooraccess.com/img/uploads/accounts/72877/images/H26-22258_KAIDA TOP_WHITE.jpg",731597435,zEGIMOPTTNupuM1Bjt9mHg_H26-22258_KAIDA_TOP_WHITE_1.jpg,https://cdn.jooraccess.com/img/uploads/accounts/72877/images/zEGIMOPTTNupuM1Bjt9mHg_H26-22258_KAIDA_TOP_WHITE_1.jpg,732212979,"H26-22258_KAIDA TOP_WHITE (1).jpg","https://cdn.jooraccess.com/img/uploads/accounts/72877/images/H26-22258_KAIDA TOP_WHITE (1).jpg",732212981,"H26-22258_KAIDA TOP_WHITE_2.jpg","https://cdn.jooraccess.com/img/uploads/accounts/72877/images/H26-22258_KAIDA TOP_WHITE_2.jpg",732212978,"H26-22258_KAIDA TOP_WHITE_3.jpg","https://cdn.jooraccess.com/img/uploads/accounts/72877/images/H26-22258_KAIDA TOP_WHITE_3.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,731089013,tzjzIPN8RPa0zwy7MI01gg_WHITE_swatch.png,https://cdn.jooraccess.com/img/uploads/accounts/72877/images/tzjzIPN8RPa0zwy7MI01gg_WHITE_swatch.png,,,
72877,1132931,"SH OCTOBER HIGH SUMMER 26",H26,,2026-10-01,2026-10-31,,332508,"High Summer",2026,H26,21915769,H26-22258,"KAIDA TOP",H26-22258,1,,,,,,,"70%VISCOSE 30%POLY",,,,,N,131800975,12,12,X,12,5,1,,,,,AU,,,,107627232,WHITE,,0,0,,118184099,6413,AUD,AUD,81.82,AUD,180.00,9339433962588,Womens,Apparel,Tops,,,,731601992,"H26-22258_KAIDA TOP_WHITE.jpg","https://cdn.jooraccess.com/img/uploads/accounts/72877/images/H26-22258_KAIDA TOP_WHITE.jpg",731597435,zEGIMOPTTNupuM1Bjt9mHg_H26-22258_KAIDA_TOP_WHITE_1.jpg,https://cdn.jooraccess.com/img/uploads/accounts/72877/images/zEGIMOPTTNupuM1Bjt9mHg_H26-22258_KAIDA_TOP_WHITE_1.jpg,732212979,"H26-22258_KAIDA TOP_WHITE (1).jpg","https://cdn.jooraccess.com/img/uploads/accounts/72877/images/H26-22258_KAIDA TOP_WHITE (1).jpg",732212981,"H26-22258_KAIDA TOP_WHITE_2.jpg","https://cdn.jooraccess.com/img/uploads/accounts/72877/images/H26-22258_KAIDA TOP_WHITE_2.jpg",732212978,"H26-22258_KAIDA TOP_WHITE_3.jpg","https://cdn.jooraccess.com/img/uploads/accounts/72877/images/H26-22258_KAIDA TOP_WHITE_3.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,731089013,tzjzIPN8RPa0zwy7MI01gg_WHITE_swatch.png,https://cdn.jooraccess.com/img/uploads/accounts/72877/images/tzjzIPN8RPa0zwy7MI01gg_WHITE_swatch.png,,,
72877,1132931,"SH OCTOBER HIGH SUMMER 26",H26,,2026-10-01,2026-10-31,,332508,"High Summer",2026,H26,21915769,H26-22258,"KAIDA TOP",H26-22258,1,,,,,,,"70%VISCOSE 30%POLY",,,,,N,131800976,14,14,X,14,6,1,,,,,AU,,,,107627232,WHITE,,0,0,,118184099,6413,AUD,AUD,81.82,AUD,180.00,9339433962595,Womens,Apparel,Tops,,,,731601992,"H26-22258_KAIDA TOP_WHITE.jpg","https://cdn.jooraccess.com/img/uploads/accounts/72877/images/H26-22258_KAIDA TOP_WHITE.jpg",731597435,zEGIMOPTTNupuM1Bjt9mHg_H26-22258_KAIDA_TOP_WHITE_1.jpg,https://cdn.jooraccess.com/img/uploads/accounts/72877/images/zEGIMOPTTNupuM1Bjt9mHg_H26-22258_KAIDA_TOP_WHITE_1.jpg,732212979,"H26-22258_KAIDA TOP_WHITE (1).jpg","https://cdn.jooraccess.com/img/uploads/accounts/72877/images/H26-22258_KAIDA TOP_WHITE (1).jpg",732212981,"H26-22258_KAIDA TOP_WHITE_2.jpg","https://cdn.jooraccess.com/img/uploads/accounts/72877/images/H26-22258_KAIDA TOP_WHITE_2.jpg",732212978,"H26-22258_KAIDA TOP_WHITE_3.jpg","https://cdn.jooraccess.com/img/uploads/accounts/72877/images/H26-22258_KAIDA TOP_WHITE_3.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,731089013,tzjzIPN8RPa0zwy7MI01gg_WHITE_swatch.png,https://cdn.jooraccess.com/img/uploads/accounts/72877/images/tzjzIPN8RPa0zwy7MI01gg_WHITE_swatch.png,,,
72877,1132931,"SH OCTOBER HIGH SUMMER 26",H26,,2026-10-01,2026-10-31,,332508,"High Summer",2026,H26,21915769,H26-22258,"KAIDA TOP",H26-22258,1,,,,,,,"70%VISCOSE 30%POLY",,,,,N,131800977,16,16,X,16,7,1,,,,,AU,,,,107627232,WHITE,,0,0,,118184099,6413,AUD,AUD,81.82,AUD,180.00,9339433962601,Womens,Apparel,Tops,,,,731601992,"H26-22258_KAIDA TOP_WHITE.jpg","https://cdn.jooraccess.com/img/uploads/accounts/72877/images/H26-22258_KAIDA TOP_WHITE.jpg",731597435,zEGIMOPTTNupuM1Bjt9mHg_H26-22258_KAIDA_TOP_WHITE_1.jpg,https://cdn.jooraccess.com/img/uploads/accounts/72877/images/zEGIMOPTTNupuM1Bjt9mHg_H26-22258_KAIDA_TOP_WHITE_1.jpg,732212979,"H26-22258_KAIDA TOP_WHITE (1).jpg","https://cdn.jooraccess.com/img/uploads/accounts/72877/images/H26-22258_KAIDA TOP_WHITE (1).jpg",732212981,"H26-22258_KAIDA TOP_WHITE_2.jpg","https://cdn.jooraccess.com/img/uploads/accounts/72877/images/H26-22258_KAIDA TOP_WHITE_2.jpg",732212978,"H26-22258_KAIDA TOP_WHITE_3.jpg","https://cdn.jooraccess.com/img/uploads/accounts/72877/images/H26-22258_KAIDA TOP_WHITE_3.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,731089013,tzjzIPN8RPa0zwy7MI01gg_WHITE_swatch.png,https://cdn.jooraccess.com/img/uploads/accounts/72877/images/tzjzIPN8RPa0zwy7MI01gg_WHITE_swatch.png,,,
72877,1132931,"SH OCTOBER HIGH SUMMER 26",H26,,2026-10-01,2026-10-31,,332508,"High Summer",2026,H26,21915802,H26-30926,"KAIDA MIDI SKIRT",H26-30926,2,,,,,,,"70%VISCOSE 30%POLY",,,,,N,131801197,4,4,X,4,1,1,,,,,AU,,,,107627270,WHITE,,0,0,,118184198,6413,AUD,AUD,100.00,AUD,220.00,9339433965220,Womens,Apparel,Skirts,,,,731602323,"H26-30926_KAIDA MIDI SKIRT_WHITE.jpg","https://cdn.jooraccess.com/img/uploads/accounts/72877/images/H26-30926_KAIDA MIDI SKIRT_WHITE.jpg",731597496,koOZtheVR8eFqCxYTELvKQ_H26-30926_KAIDA_MIDI_SKIRT_WHITE_2.jpg,https://cdn.jooraccess.com/img/uploads/accounts/72877/images/koOZtheVR8eFqCxYTELvKQ_H26-30926_KAIDA_MIDI_SKIRT_WHITE_2.jpg,731597495,9pwt25eKTm25_UZcs3vZzg_H26-30926_KAIDA_MIDI_SKIRT_WHITE_1.jpg,https://cdn.jooraccess.com/img/uploads/accounts/72877/images/9pwt25eKTm25_UZcs3vZzg_H26-30926_KAIDA_MIDI_SKIRT_WHITE_1.jpg,731597497,fNIQ209-R8a5HEWSMn9NYQ_H26-30926_KAIDA_MIDI_SKIRT_WHITE_3.jpg,https://cdn.jooraccess.com/img/uploads/accounts/72877/images/fNIQ209-R8a5HEWSMn9NYQ_H26-30926_KAIDA_MIDI_SKIRT_WHITE_3.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731089013,tzjzIPN8RPa0zwy7MI01gg_WHITE_swatch.png,https://cdn.jooraccess.com/img/uploads/accounts/72877/images/tzjzIPN8RPa0zwy7MI01gg_WHITE_swatch.png,,,
72877,1132931,"SH OCTOBER HIGH SUMMER 26",H26,,2026-10-01,2026-10-31,,332508,"High Summer",2026,H26,21915802,H26-30926,"KAIDA MIDI SKIRT",H26-30926,2,,,,,,,"70%VISCOSE 30%POLY",,,,,N,131801198,6,6,X,6,2,1,,,,,AU,,,,107627270,WHITE,,0,0,,118184198,6413,AUD,AUD,100.00,AUD,220.00,9339433965237,Womens,Apparel,Skirts,,,,731602323,"H26-30926_KAIDA MIDI SKIRT_WHITE.jpg","https://cdn.jooraccess.com/img/uploads/accounts/72877/images/H26-30926_KAIDA MIDI SKIRT_WHITE.jpg",731597496,koOZtheVR8eFqCxYTELvKQ_H26-30926_KAIDA_MIDI_SKIRT_WHITE_2.jpg,https://cdn.jooraccess.com/img/uploads/accounts/72877/images/koOZtheVR8eFqCxYTELvKQ_H26-30926_KAIDA_MIDI_SKIRT_WHITE_2.jpg,731597495,9pwt25eKTm25_UZcs3vZzg_H26-30926_KAIDA_MIDI_SKIRT_WHITE_1.jpg,https://cdn.jooraccess.com/img/uploads/accounts/72877/images/9pwt25eKTm25_UZcs3vZzg_H26-30926_KAIDA_MIDI_SKIRT_WHITE_1.jpg,731597497,fNIQ209-R8a5HEWSMn9NYQ_H26-30926_KAIDA_MIDI_SKIRT_WHITE_3.jpg,https://cdn.jooraccess.com/img/uploads/accounts/72877/images/fNIQ209-R8a5HEWSMn9NYQ_H26-30926_KAIDA_MIDI_SKIRT_WHITE_3.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731089013,tzjzIPN8RPa0zwy7MI01gg_WHITE_swatch.png,https://cdn.jooraccess.com/img/uploads/accounts/72877/images/tzjzIPN8RPa0zwy7MI01gg_WHITE_swatch.png,,,
72877,1132931,"SH OCTOBER HIGH SUMMER 26",H26,,2026-10-01,2026-10-31,,332508,"High Summer",2026,H26,21915802,H26-30926,"KAIDA MIDI SKIRT",H26-30926,2,,,,,,,"70%VISCOSE 30%POLY",,,,,N,131801199,8,8,X,8,3,1,,,,,AU,,,,107627270,WHITE,,0,0,,118184198,6413,AUD,AUD,100.00,AUD,220.00,9339433965244,Womens,Apparel,Skirts,,,,731602323,"H26-30926_KAIDA MIDI SKIRT_WHITE.jpg","https://cdn.jooraccess.com/img/uploads/accounts/72877/images/H26-30926_KAIDA MIDI SKIRT_WHITE.jpg",731597496,koOZtheVR8eFqCxYTELvKQ_H26-30926_KAIDA_MIDI_SKIRT_WHITE_2.jpg,https://cdn.jooraccess.com/img/uploads/accounts/72877/images/koOZtheVR8eFqCxYTELvKQ_H26-30926_KAIDA_MIDI_SKIRT_WHITE_2.jpg,731597495,9pwt25eKTm25_UZcs3vZzg_H26-30926_KAIDA_MIDI_SKIRT_WHITE_1.jpg,https://cdn.jooraccess.com/img/uploads/accounts/72877/images/9pwt25eKTm25_UZcs3vZzg_H26-30926_KAIDA_MIDI_SKIRT_WHITE_1.jpg,731597497,fNIQ209-R8a5HEWSMn9NYQ_H26-30926_KAIDA_MIDI_SKIRT_WHITE_3.jpg,https://cdn.jooraccess.com/img/uploads/accounts/72877/images/fNIQ209-R8a5HEWSMn9NYQ_H26-30926_KAIDA_MIDI_SKIRT_WHITE_3.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731089013,tzjzIPN8RPa0zwy7MI01gg_WHITE_swatch.png,https://cdn.jooraccess.com/img/uploads/accounts/72877/images/tzjzIPN8RPa0zwy7MI01gg_WHITE_swatch.png,,,
72877,1132931,"SH OCTOBER HIGH SUMMER 26",H26,,2026-10-01,2026-10-31,,332508,"High Summer",2026,H26,21915802,H26-30926,"KAIDA MIDI SKIRT",H26-30926,2,,,,,,,"70%VISCOSE 30%POLY",,,,,N,131801200,10,10,X,10,4,1,,,,,AU,,,,107627270,WHITE,,0,0,,118184198,6413,AUD,AUD,100.00,AUD,220.00,9339433965251,Womens,Apparel,Skirts,,,,731602323,"H26-30926_KAIDA MIDI SKIRT_WHITE.jpg","https://cdn.jooraccess.com/img/uploads/accounts/72877/images/H26-30926_KAIDA MIDI SKIRT_WHITE.jpg",731597496,koOZtheVR8eFqCxYTELvKQ_H26-30926_KAIDA_MIDI_SKIRT_WHITE_2.jpg,https://cdn.jooraccess.com/img/uploads/accounts/72877/images/koOZtheVR8eFqCxYTELvKQ_H26-30926_KAIDA_MIDI_SKIRT_WHITE_2.jpg,731597495,9pwt25eKTm25_UZcs3vZzg_H26-30926_KAIDA_MIDI_SKIRT_WHITE_1.jpg,https://cdn.jooraccess.com/img/uploads/accounts/72877/images/9pwt25eKTm25_UZcs3vZzg_H26-30926_KAIDA_MIDI_SKIRT_WHITE_1.jpg,731597497,fNIQ209-R8a5HEWSMn9NYQ_H26-30926_KAIDA_MIDI_SKIRT_WHITE_3.jpg,https://cdn.jooraccess.com/img/uploads/accounts/72877/images/fNIQ209-R8a5HEWSMn9NYQ_H26-30926_KAIDA_MIDI_SKIRT_WHITE_3.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731089013,tzjzIPN8RPa0zwy7MI01gg_WHITE_swatch.png,https://cdn.jooraccess.com/img/uploads/accounts/72877/images/tzjzIPN8RPa0zwy7MI01gg_WHITE_swatch.png,,,
72877,1132931,"SH OCTOBER HIGH SUMMER 26",H26,,2026-10-01,2026-10-31,,332508,"High Summer",2026,H26,21915802,H26-30926,"KAIDA MIDI SKIRT",H26-30926,2,,,,,,,"70%VISCOSE 30%POLY",,,,,N,131801201,12,12,X,12,5,1,,,,,AU,,,,107627270,WHITE,,0,0,,118184198,6413,AUD,AUD,100.00,AUD,220.00,9339433965268,Womens,Apparel,Skirts,,,,731602323,"H26-30926_KAIDA MIDI SKIRT_WHITE.jpg","https://cdn.jooraccess.com/img/uploads/accounts/72877/images/H26-30926_KAIDA MIDI SKIRT_WHITE.jpg",731597496,koOZtheVR8eFqCxYTELvKQ_H26-30926_KAIDA_MIDI_SKIRT_WHITE_2.jpg,https://cdn.jooraccess.com/img/uploads/accounts/72877/images/koOZtheVR8eFqCxYTELvKQ_H26-30926_KAIDA_MIDI_SKIRT_WHITE_2.jpg,731597495,9pwt25eKTm25_UZcs3vZzg_H26-30926_KAIDA_MIDI_SKIRT_WHITE_1.jpg,https://cdn.jooraccess.com/img/uploads/accounts/72877/images/9pwt25eKTm25_UZcs3vZzg_H26-30926_KAIDA_MIDI_SKIRT_WHITE_1.jpg,731597497,fNIQ209-R8a5HEWSMn9NYQ_H26-30926_KAIDA_MIDI_SKIRT_WHITE_3.jpg,https://cdn.jooraccess.com/img/uploads/accounts/72877/images/fNIQ209-R8a5HEWSMn9NYQ_H26-30926_KAIDA_MIDI_SKIRT_WHITE_3.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731089013,tzjzIPN8RPa0zwy7MI01gg_WHITE_swatch.png,https://cdn.jooraccess.com/img/uploads/accounts/72877/images/tzjzIPN8RPa0zwy7MI01gg_WHITE_swatch.png,,,
72877,1132931,"SH OCTOBER HIGH SUMMER 26",H26,,2026-10-01,2026-10-31,,332508,"High Summer",2026,H26,21915802,H26-30926,"KAIDA MIDI SKIRT",H26-30926,2,,,,,,,"70%VISCOSE 30%POLY",,,,,N,131801202,14,14,X,14,6,1,,,,,AU,,,,107627270,WHITE,,0,0,,118184198,6413,AUD,AUD,100.00,AUD,220.00,9339433965275,Womens,Apparel,Skirts,,,,731602323,"H26-30926_KAIDA MIDI SKIRT_WHITE.jpg","https://cdn.jooraccess.com/img/uploads/accounts/72877/images/H26-30926_KAIDA MIDI SKIRT_WHITE.jpg",731597496,koOZtheVR8eFqCxYTELvKQ_H26-30926_KAIDA_MIDI_SKIRT_WHITE_2.jpg,https://cdn.jooraccess.com/img/uploads/accounts/72877/images/koOZtheVR8eFqCxYTELvKQ_H26-30926_KAIDA_MIDI_SKIRT_WHITE_2.jpg,731597495,9pwt25eKTm25_UZcs3vZzg_H26-30926_KAIDA_MIDI_SKIRT_WHITE_1.jpg,https://cdn.jooraccess.com/img/uploads/accounts/72877/images/9pwt25eKTm25_UZcs3vZzg_H26-30926_KAIDA_MIDI_SKIRT_WHITE_1.jpg,731597497,fNIQ209-R8a5HEWSMn9NYQ_H26-30926_KAIDA_MIDI_SKIRT_WHITE_3.jpg,https://cdn.jooraccess.com/img/uploads/accounts/72877/images/fNIQ209-R8a5HEWSMn9NYQ_H26-30926_KAIDA_MIDI_SKIRT_WHITE_3.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731089013,tzjzIPN8RPa0zwy7MI01gg_WHITE_swatch.png,https://cdn.jooraccess.com/img/uploads/accounts/72877/images/tzjzIPN8RPa0zwy7MI01gg_WHITE_swatch.png,,,
72877,1132931,"SH OCTOBER HIGH SUMMER 26",H26,,2026-10-01,2026-10-31,,332508,"High Summer",2026,H26,21915802,H26-30926,"KAIDA MIDI SKIRT",H26-30926,2,,,,,,,"70%VISCOSE 30%POLY",,,,,N,131801203,16,16,X,16,7,1,,,,,AU,,,,107627270,WHITE,,0,0,,118184198,6413,AUD,AUD,100.00,AUD,220.00,9339433965282,Womens,Apparel,Skirts,,,,731602323,"H26-30926_KAIDA MIDI SKIRT_WHITE.jpg","https://cdn.jooraccess.com/img/uploads/accounts/72877/images/H26-30926_KAIDA MIDI SKIRT_WHITE.jpg",731597496,koOZtheVR8eFqCxYTELvKQ_H26-30926_KAIDA_MIDI_SKIRT_WHITE_2.jpg,https://cdn.jooraccess.com/img/uploads/accounts/72877/images/koOZtheVR8eFqCxYTELvKQ_H26-30926_KAIDA_MIDI_SKIRT_WHITE_2.jpg,731597495,9pwt25eKTm25_UZcs3vZzg_H26-30926_KAIDA_MIDI_SKIRT_WHITE_1.jpg,https://cdn.jooraccess.com/img/uploads/accounts/72877/images/9pwt25eKTm25_UZcs3vZzg_H26-30926_KAIDA_MIDI_SKIRT_WHITE_1.jpg,731597497,fNIQ209-R8a5HEWSMn9NYQ_H26-30926_KAIDA_MIDI_SKIRT_WHITE_3.jpg,https://cdn.jooraccess.com/img/uploads/accounts/72877/images/fNIQ209-R8a5HEWSMn9NYQ_H26-30926_KAIDA_MIDI_SKIRT_WHITE_3.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731089013,tzjzIPN8RPa0zwy7MI01gg_WHITE_swatch.png,https://cdn.jooraccess.com/img/uploads/accounts/72877/images/tzjzIPN8RPa0zwy7MI01gg_WHITE_swatch.png,,,
72877,1132931,"SH OCTOBER HIGH SUMMER 26",H26,,2026-10-01,2026-10-31,,332508,"High Summer",2026,H26,21915761,H26-22247,"ORIA CONTRAST TOP",H26-22247,3,,,,,,,"93% Polyester 7% Spandex",,,,,N,131800915,4,4,X,4,1,1,,,,,CN,,,,107627222,MIST/IVORY,,0,0,,118184075,6413,AUD,AUD,100.00,AUD,220.00,9339433961840,Womens,Apparel,Tops,,,,731597413,4DsCYyfiQ4q5-s9OL5TswQ_H26-22247_ORIA_CONTRAST_TOP_MISTIVORY_1.jpg,https://cdn.jooraccess.com/img/uploads/accounts/72877/images/4DsCYyfiQ4q5-s9OL5TswQ_H26-22247_ORIA_CONTRAST_TOP_MISTIVORY_1.jpg,731601825,"H26-22247_ORIA CONTRAST TOP_MISTIVORY.jpg","https://cdn.jooraccess.com/img/uploads/accounts/72877/images/H26-22247_ORIA CONTRAST TOP_MISTIVORY.jpg",731597414,NUyh6bgkTSOPK5OLWUySAw_H26-22247_ORIA_CONTRAST_TOP_MISTIVORY_2.jpg,https://cdn.jooraccess.com/img/uploads/accounts/72877/images/NUyh6bgkTSOPK5OLWUySAw_H26-22247_ORIA_CONTRAST_TOP_MISTIVORY_2.jpg,731597415,BzUZsbLiS6iXGONUGpDZSA_H26-22247_ORIA_CONTRAST_TOP_MISTIVORY_3.jpg,https://cdn.jooraccess.com/img/uploads/accounts/72877/images/BzUZsbLiS6iXGONUGpDZSA_H26-22247_ORIA_CONTRAST_TOP_MISTIVORY_3.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731088860,-pcIHPG7SuS2LO9rvP5ajQ_IVORY_swatch.png,https://cdn.jooraccess.com/img/uploads/accounts/72877/images/-pcIHPG7SuS2LO9rvP5ajQ_IVORY_swatch.png,,,
